time_ID,time
61638,06:16:38
61639,06:16:39
61640,06:16:40
61641,06:16:41
61642,06:16:42
61643,06:16:43
61644,06:16:44
61645,06:16:45
61646,06:16:46
61647,06:16:47
61648,06:16:48
61649,06:16:49
61650,06:16:50
61651,06:16:51
61652,06:16:52
61653,06:16:53
61654,06:16:54
61655,06:16:55
61656,06:16:56
61657,06:16:57
61658,06:16:58
61659,06:16:59
61700,06:17:00
61701,06:17:01
61702,06:17:02
61703,06:17:03
61704,06:17:04
61705,06:17:05
61706,06:17:06
61707,06:17:07
61708,06:17:08
61709,06:17:09
61710,06:17:10
61711,06:17:11
61712,06:17:12
61713,06:17:13
61714,06:17:14
61715,06:17:15
61716,06:17:16
61717,06:17:17
61718,06:17:18
61719,06:17:19
61720,06:17:20
61721,06:17:21
61722,06:17:22
61723,06:17:23
61724,06:17:24
61725,06:17:25
61726,06:17:26
61727,06:17:27
61728,06:17:28
61729,06:17:29
61730,06:17:30
61731,06:17:31
61732,06:17:32
61733,06:17:33
61734,06:17:34
61735,06:17:35
61736,06:17:36
61737,06:17:37
61738,06:17:38
61739,06:17:39
61740,06:17:40
61741,06:17:41
61742,06:17:42
61743,06:17:43
61744,06:17:44
61745,06:17:45
61746,06:17:46
61747,06:17:47
61748,06:17:48
61749,06:17:49
61750,06:17:50
61751,06:17:51
61752,06:17:52
61753,06:17:53
61754,06:17:54
61755,06:17:55
61756,06:17:56
61757,06:17:57
61758,06:17:58
61759,06:17:59
61800,06:18:00
61801,06:18:01
61802,06:18:02
61803,06:18:03
61804,06:18:04
61805,06:18:05
61806,06:18:06
61807,06:18:07
61808,06:18:08
61809,06:18:09
61810,06:18:10
61811,06:18:11
61812,06:18:12
61813,06:18:13
61814,06:18:14
61815,06:18:15
61816,06:18:16
61817,06:18:17
61818,06:18:18
61819,06:18:19
61820,06:18:20
61821,06:18:21
61822,06:18:22
61823,06:18:23
61824,06:18:24
61825,06:18:25
61826,06:18:26
61827,06:18:27
61828,06:18:28
61829,06:18:29
61830,06:18:30
61831,06:18:31
61832,06:18:32
61833,06:18:33
61834,06:18:34
61835,06:18:35
61836,06:18:36
61837,06:18:37
61838,06:18:38
61839,06:18:39
61840,06:18:40
61841,06:18:41
61842,06:18:42
61843,06:18:43
61844,06:18:44
61845,06:18:45
61846,06:18:46
61847,06:18:47
61848,06:18:48
61849,06:18:49
61850,06:18:50
61851,06:18:51
61852,06:18:52
61853,06:18:53
61854,06:18:54
61855,06:18:55
61856,06:18:56
61857,06:18:57
61858,06:18:58
61859,06:18:59
61900,06:19:00
61901,06:19:01
61902,06:19:02
61903,06:19:03
61904,06:19:04
61905,06:19:05
61906,06:19:06
61907,06:19:07
61908,06:19:08
61909,06:19:09
61910,06:19:10
61911,06:19:11
61912,06:19:12
61913,06:19:13
61914,06:19:14
61915,06:19:15
61916,06:19:16
61917,06:19:17
61918,06:19:18
61919,06:19:19
61920,06:19:20
61921,06:19:21
61922,06:19:22
61923,06:19:23
61924,06:19:24
61925,06:19:25
61926,06:19:26
61927,06:19:27
61928,06:19:28
61929,06:19:29
61930,06:19:30
61931,06:19:31
61932,06:19:32
61933,06:19:33
61934,06:19:34
61935,06:19:35
61936,06:19:36
61937,06:19:37
61938,06:19:38
61939,06:19:39
61940,06:19:40
61941,06:19:41
61942,06:19:42
61943,06:19:43
61944,06:19:44
61945,06:19:45
61946,06:19:46
61947,06:19:47
61948,06:19:48
61949,06:19:49
61950,06:19:50
61951,06:19:51
61952,06:19:52
61953,06:19:53
61954,06:19:54
61955,06:19:55
61956,06:19:56
61957,06:19:57
61958,06:19:58
61959,06:19:59
62000,06:20:00
62001,06:20:01
62002,06:20:02
62003,06:20:03
62004,06:20:04
62005,06:20:05
62006,06:20:06
62007,06:20:07
62008,06:20:08
62009,06:20:09
62010,06:20:10
62011,06:20:11
62012,06:20:12
62013,06:20:13
62014,06:20:14
62015,06:20:15
62016,06:20:16
62017,06:20:17
62018,06:20:18
62019,06:20:19
62020,06:20:20
62021,06:20:21
62022,06:20:22
62023,06:20:23
62024,06:20:24
62025,06:20:25
62026,06:20:26
62027,06:20:27
62028,06:20:28
62029,06:20:29
62030,06:20:30
62031,06:20:31
62032,06:20:32
62033,06:20:33
62034,06:20:34
62035,06:20:35
62036,06:20:36
62037,06:20:37
62038,06:20:38
62039,06:20:39
62040,06:20:40
62041,06:20:41
62042,06:20:42
62043,06:20:43
62044,06:20:44
62045,06:20:45
62046,06:20:46
62047,06:20:47
62048,06:20:48
62049,06:20:49
62050,06:20:50
62051,06:20:51
62052,06:20:52
62053,06:20:53
62054,06:20:54
62055,06:20:55
62056,06:20:56
62057,06:20:57
62058,06:20:58
62059,06:20:59
62100,06:21:00
62101,06:21:01
62102,06:21:02
62103,06:21:03
62104,06:21:04
62105,06:21:05
62106,06:21:06
62107,06:21:07
62108,06:21:08
62109,06:21:09
62110,06:21:10
62111,06:21:11
62112,06:21:12
62113,06:21:13
62114,06:21:14
62115,06:21:15
62116,06:21:16
62117,06:21:17
62118,06:21:18
62119,06:21:19
62120,06:21:20
62121,06:21:21
62122,06:21:22
62123,06:21:23
62124,06:21:24
62125,06:21:25
62126,06:21:26
62127,06:21:27
62128,06:21:28
62129,06:21:29
62130,06:21:30
62131,06:21:31
62132,06:21:32
62133,06:21:33
62134,06:21:34
62135,06:21:35
62136,06:21:36
62137,06:21:37
62138,06:21:38
62139,06:21:39
62140,06:21:40
62141,06:21:41
62142,06:21:42
62143,06:21:43
62144,06:21:44
62145,06:21:45
62146,06:21:46
62147,06:21:47
62148,06:21:48
62149,06:21:49
62150,06:21:50
62151,06:21:51
62152,06:21:52
62153,06:21:53
62154,06:21:54
62155,06:21:55
62156,06:21:56
62157,06:21:57
62158,06:21:58
62159,06:21:59
62200,06:22:00
62201,06:22:01
62202,06:22:02
62203,06:22:03
62204,06:22:04
62205,06:22:05
62206,06:22:06
62207,06:22:07
62208,06:22:08
62209,06:22:09
62210,06:22:10
62211,06:22:11
62212,06:22:12
62213,06:22:13
62214,06:22:14
62215,06:22:15
62216,06:22:16
62217,06:22:17
62218,06:22:18
62219,06:22:19
62220,06:22:20
62221,06:22:21
62222,06:22:22
62223,06:22:23
62224,06:22:24
62225,06:22:25
62226,06:22:26
62227,06:22:27
62228,06:22:28
62229,06:22:29
62230,06:22:30
62231,06:22:31
62232,06:22:32
62233,06:22:33
62234,06:22:34
62235,06:22:35
62236,06:22:36
62237,06:22:37
62238,06:22:38
62239,06:22:39
62240,06:22:40
62241,06:22:41
62242,06:22:42
62243,06:22:43
62244,06:22:44
62245,06:22:45
62246,06:22:46
62247,06:22:47
62248,06:22:48
62249,06:22:49
62250,06:22:50
62251,06:22:51
62252,06:22:52
62253,06:22:53
62254,06:22:54
62255,06:22:55
62256,06:22:56
62257,06:22:57
62258,06:22:58
62259,06:22:59
62300,06:23:00
62301,06:23:01
62302,06:23:02
62303,06:23:03
62304,06:23:04
62305,06:23:05
62306,06:23:06
62307,06:23:07
62308,06:23:08
62309,06:23:09
62310,06:23:10
62311,06:23:11
62312,06:23:12
62313,06:23:13
62314,06:23:14
62315,06:23:15
62316,06:23:16
62317,06:23:17
62318,06:23:18
62319,06:23:19
62320,06:23:20
62321,06:23:21
62322,06:23:22
62323,06:23:23
62324,06:23:24
62325,06:23:25
62326,06:23:26
62327,06:23:27
62328,06:23:28
62329,06:23:29
62330,06:23:30
62331,06:23:31
62332,06:23:32
62333,06:23:33
62334,06:23:34
62335,06:23:35
62336,06:23:36
62337,06:23:37
62338,06:23:38
62339,06:23:39
62340,06:23:40
62341,06:23:41
62342,06:23:42
62343,06:23:43
62344,06:23:44
62345,06:23:45
62346,06:23:46
62347,06:23:47
62348,06:23:48
62349,06:23:49
62350,06:23:50
62351,06:23:51
62352,06:23:52
62353,06:23:53
62354,06:23:54
62355,06:23:55
62356,06:23:56
62357,06:23:57
62358,06:23:58
62359,06:23:59
62400,06:24:00
62401,06:24:01
62402,06:24:02
62403,06:24:03
62404,06:24:04
62405,06:24:05
62406,06:24:06
62407,06:24:07
62408,06:24:08
62409,06:24:09
62410,06:24:10
62411,06:24:11
62412,06:24:12
62413,06:24:13
62414,06:24:14
62415,06:24:15
62416,06:24:16
62417,06:24:17
62418,06:24:18
62419,06:24:19
62420,06:24:20
62421,06:24:21
62422,06:24:22
62423,06:24:23
62424,06:24:24
62425,06:24:25
62426,06:24:26
62427,06:24:27
62428,06:24:28
62429,06:24:29
62430,06:24:30
62431,06:24:31
62432,06:24:32
62433,06:24:33
62434,06:24:34
62435,06:24:35
62436,06:24:36
62437,06:24:37
62438,06:24:38
62439,06:24:39
62440,06:24:40
62441,06:24:41
62442,06:24:42
62443,06:24:43
62444,06:24:44
62445,06:24:45
62446,06:24:46
62447,06:24:47
62448,06:24:48
62449,06:24:49
62450,06:24:50
62451,06:24:51
62452,06:24:52
62453,06:24:53
62454,06:24:54
62455,06:24:55
62456,06:24:56
62457,06:24:57
62458,06:24:58
62459,06:24:59
62500,06:25:00
62501,06:25:01
62502,06:25:02
62503,06:25:03
62504,06:25:04
62505,06:25:05
62506,06:25:06
62507,06:25:07
62508,06:25:08
62509,06:25:09
62510,06:25:10
62511,06:25:11
62512,06:25:12
62513,06:25:13
62514,06:25:14
62515,06:25:15
62516,06:25:16
62517,06:25:17
62518,06:25:18
62519,06:25:19
62520,06:25:20
62521,06:25:21
62522,06:25:22
62523,06:25:23
62524,06:25:24
62525,06:25:25
62526,06:25:26
62527,06:25:27
62528,06:25:28
62529,06:25:29
62530,06:25:30
62531,06:25:31
62532,06:25:32
62533,06:25:33
62534,06:25:34
62535,06:25:35
62536,06:25:36
62537,06:25:37
62538,06:25:38
62539,06:25:39
62540,06:25:40
62541,06:25:41
62542,06:25:42
62543,06:25:43
62544,06:25:44
62545,06:25:45
62546,06:25:46
62547,06:25:47
62548,06:25:48
62549,06:25:49
62550,06:25:50
62551,06:25:51
62552,06:25:52
62553,06:25:53
62554,06:25:54
62555,06:25:55
62556,06:25:56
62557,06:25:57
62558,06:25:58
62559,06:25:59
62600,06:26:00
62601,06:26:01
62602,06:26:02
62603,06:26:03
62604,06:26:04
62605,06:26:05
62606,06:26:06
62607,06:26:07
62608,06:26:08
62609,06:26:09
62610,06:26:10
62611,06:26:11
62612,06:26:12
62613,06:26:13
62614,06:26:14
62615,06:26:15
62616,06:26:16
62617,06:26:17
62618,06:26:18
62619,06:26:19
62620,06:26:20
62621,06:26:21
62622,06:26:22
62623,06:26:23
62624,06:26:24
62625,06:26:25
62626,06:26:26
62627,06:26:27
62628,06:26:28
62629,06:26:29
62630,06:26:30
62631,06:26:31
62632,06:26:32
62633,06:26:33
62634,06:26:34
62635,06:26:35
62636,06:26:36
62637,06:26:37
62638,06:26:38
62639,06:26:39
62640,06:26:40
62641,06:26:41
62642,06:26:42
62643,06:26:43
62644,06:26:44
62645,06:26:45
62646,06:26:46
62647,06:26:47
62648,06:26:48
62649,06:26:49
62650,06:26:50
62651,06:26:51
62652,06:26:52
62653,06:26:53
62654,06:26:54
62655,06:26:55
62656,06:26:56
62657,06:26:57
62658,06:26:58
62659,06:26:59
62700,06:27:00
62701,06:27:01
62702,06:27:02
62703,06:27:03
62704,06:27:04
62705,06:27:05
62706,06:27:06
62707,06:27:07
62708,06:27:08
62709,06:27:09
62710,06:27:10
62711,06:27:11
62712,06:27:12
62713,06:27:13
62714,06:27:14
62715,06:27:15
62716,06:27:16
62717,06:27:17
62718,06:27:18
62719,06:27:19
62720,06:27:20
62721,06:27:21
62722,06:27:22
62723,06:27:23
62724,06:27:24
62725,06:27:25
62726,06:27:26
62727,06:27:27
62728,06:27:28
62729,06:27:29
62730,06:27:30
62731,06:27:31
62732,06:27:32
62733,06:27:33
62734,06:27:34
62735,06:27:35
62736,06:27:36
62737,06:27:37
62738,06:27:38
62739,06:27:39
62740,06:27:40
62741,06:27:41
62742,06:27:42
62743,06:27:43
62744,06:27:44
62745,06:27:45
62746,06:27:46
62747,06:27:47
62748,06:27:48
62749,06:27:49
62750,06:27:50
62751,06:27:51
62752,06:27:52
62753,06:27:53
62754,06:27:54
62755,06:27:55
62756,06:27:56
62757,06:27:57
62758,06:27:58
62759,06:27:59
62800,06:28:00
62801,06:28:01
62802,06:28:02
62803,06:28:03
62804,06:28:04
62805,06:28:05
62806,06:28:06
62807,06:28:07
62808,06:28:08
62809,06:28:09
62810,06:28:10
62811,06:28:11
62812,06:28:12
62813,06:28:13
62814,06:28:14
62815,06:28:15
62816,06:28:16
62817,06:28:17
62818,06:28:18
62819,06:28:19
62820,06:28:20
62821,06:28:21
62822,06:28:22
62823,06:28:23
62824,06:28:24
62825,06:28:25
62826,06:28:26
62827,06:28:27
62828,06:28:28
62829,06:28:29
62830,06:28:30
62831,06:28:31
62832,06:28:32
62833,06:28:33
62834,06:28:34
62835,06:28:35
62836,06:28:36
62837,06:28:37
62838,06:28:38
62839,06:28:39
62840,06:28:40
62841,06:28:41
62842,06:28:42
62843,06:28:43
62844,06:28:44
62845,06:28:45
62846,06:28:46
62847,06:28:47
62848,06:28:48
62849,06:28:49
62850,06:28:50
62851,06:28:51
62852,06:28:52
62853,06:28:53
62854,06:28:54
62855,06:28:55
62856,06:28:56
62857,06:28:57
62858,06:28:58
62859,06:28:59
62900,06:29:00
62901,06:29:01
62902,06:29:02
62903,06:29:03
62904,06:29:04
62905,06:29:05
62906,06:29:06
62907,06:29:07
62908,06:29:08
62909,06:29:09
62910,06:29:10
62911,06:29:11
62912,06:29:12
62913,06:29:13
62914,06:29:14
62915,06:29:15
62916,06:29:16
62917,06:29:17
62918,06:29:18
62919,06:29:19
62920,06:29:20
62921,06:29:21
62922,06:29:22
62923,06:29:23
62924,06:29:24
62925,06:29:25
62926,06:29:26
62927,06:29:27
62928,06:29:28
62929,06:29:29
62930,06:29:30
62931,06:29:31
62932,06:29:32
62933,06:29:33
62934,06:29:34
62935,06:29:35
62936,06:29:36
62937,06:29:37
62938,06:29:38
62939,06:29:39
62940,06:29:40
62941,06:29:41
62942,06:29:42
62943,06:29:43
62944,06:29:44
62945,06:29:45
62946,06:29:46
62947,06:29:47
62948,06:29:48
62949,06:29:49
62950,06:29:50
62951,06:29:51
62952,06:29:52
62953,06:29:53
62954,06:29:54
62955,06:29:55
62956,06:29:56
62957,06:29:57
62958,06:29:58
62959,06:29:59
63000,06:30:00
63001,06:30:01
63002,06:30:02
63003,06:30:03
63004,06:30:04
63005,06:30:05
63006,06:30:06
63007,06:30:07
63008,06:30:08
63009,06:30:09
63010,06:30:10
63011,06:30:11
63012,06:30:12
63013,06:30:13
63014,06:30:14
63015,06:30:15
63016,06:30:16
63017,06:30:17
63018,06:30:18
63019,06:30:19
63020,06:30:20
63021,06:30:21
63022,06:30:22
63023,06:30:23
63024,06:30:24
63025,06:30:25
63026,06:30:26
63027,06:30:27
63028,06:30:28
63029,06:30:29
63030,06:30:30
63031,06:30:31
63032,06:30:32
63033,06:30:33
63034,06:30:34
63035,06:30:35
63036,06:30:36
63037,06:30:37
63038,06:30:38
63039,06:30:39
63040,06:30:40
63041,06:30:41
63042,06:30:42
63043,06:30:43
63044,06:30:44
63045,06:30:45
63046,06:30:46
63047,06:30:47
63048,06:30:48
63049,06:30:49
63050,06:30:50
63051,06:30:51
63052,06:30:52
63053,06:30:53
63054,06:30:54
63055,06:30:55
63056,06:30:56
63057,06:30:57
63058,06:30:58
63059,06:30:59
63100,06:31:00
63101,06:31:01
63102,06:31:02
63103,06:31:03
63104,06:31:04
63105,06:31:05
63106,06:31:06
63107,06:31:07
63108,06:31:08
63109,06:31:09
63110,06:31:10
63111,06:31:11
63112,06:31:12
63113,06:31:13
63114,06:31:14
63115,06:31:15
63116,06:31:16
63117,06:31:17
63118,06:31:18
63119,06:31:19
63120,06:31:20
63121,06:31:21
63122,06:31:22
63123,06:31:23
63124,06:31:24
63125,06:31:25
63126,06:31:26
63127,06:31:27
63128,06:31:28
63129,06:31:29
63130,06:31:30
63131,06:31:31
63132,06:31:32
63133,06:31:33
63134,06:31:34
63135,06:31:35
63136,06:31:36
63137,06:31:37
63138,06:31:38
63139,06:31:39
63140,06:31:40
63141,06:31:41
63142,06:31:42
63143,06:31:43
63144,06:31:44
63145,06:31:45
63146,06:31:46
63147,06:31:47
63148,06:31:48
63149,06:31:49
63150,06:31:50
63151,06:31:51
63152,06:31:52
63153,06:31:53
63154,06:31:54
63155,06:31:55
63156,06:31:56
63157,06:31:57
63158,06:31:58
63159,06:31:59
63200,06:32:00
63201,06:32:01
63202,06:32:02
63203,06:32:03
63204,06:32:04
63205,06:32:05
63206,06:32:06
63207,06:32:07
63208,06:32:08
63209,06:32:09
63210,06:32:10
63211,06:32:11
63212,06:32:12
63213,06:32:13
63214,06:32:14
63215,06:32:15
63216,06:32:16
63217,06:32:17
63218,06:32:18
63219,06:32:19
63220,06:32:20
63221,06:32:21
63222,06:32:22
63223,06:32:23
63224,06:32:24
63225,06:32:25
63226,06:32:26
63227,06:32:27
63228,06:32:28
63229,06:32:29
63230,06:32:30
63231,06:32:31
63232,06:32:32
63233,06:32:33
63234,06:32:34
63235,06:32:35
63236,06:32:36
63237,06:32:37
63238,06:32:38
63239,06:32:39
63240,06:32:40
63241,06:32:41
63242,06:32:42
63243,06:32:43
63244,06:32:44
63245,06:32:45
63246,06:32:46
63247,06:32:47
63248,06:32:48
63249,06:32:49
63250,06:32:50
63251,06:32:51
63252,06:32:52
63253,06:32:53
63254,06:32:54
63255,06:32:55
63256,06:32:56
63257,06:32:57
63258,06:32:58
63259,06:32:59
63300,06:33:00
63301,06:33:01
63302,06:33:02
63303,06:33:03
63304,06:33:04
63305,06:33:05
63306,06:33:06
63307,06:33:07
63308,06:33:08
63309,06:33:09
63310,06:33:10
63311,06:33:11
63312,06:33:12
63313,06:33:13
63314,06:33:14
63315,06:33:15
63316,06:33:16
63317,06:33:17
63318,06:33:18
63319,06:33:19
63320,06:33:20
63321,06:33:21
63322,06:33:22
63323,06:33:23
63324,06:33:24
63325,06:33:25
63326,06:33:26
63327,06:33:27
63328,06:33:28
63329,06:33:29
63330,06:33:30
63331,06:33:31
63332,06:33:32
63333,06:33:33
63334,06:33:34
63335,06:33:35
63336,06:33:36
63337,06:33:37
63338,06:33:38
63339,06:33:39
63340,06:33:40
63341,06:33:41
63342,06:33:42
63343,06:33:43
63344,06:33:44
63345,06:33:45
63346,06:33:46
63347,06:33:47
63348,06:33:48
63349,06:33:49
63350,06:33:50
63351,06:33:51
63352,06:33:52
63353,06:33:53
63354,06:33:54
63355,06:33:55
63356,06:33:56
63357,06:33:57
63358,06:33:58
63359,06:33:59
63400,06:34:00
63401,06:34:01
63402,06:34:02
63403,06:34:03
63404,06:34:04
63405,06:34:05
63406,06:34:06
63407,06:34:07
63408,06:34:08
63409,06:34:09
63410,06:34:10
63411,06:34:11
63412,06:34:12
63413,06:34:13
63414,06:34:14
63415,06:34:15
63416,06:34:16
63417,06:34:17
63418,06:34:18
63419,06:34:19
63420,06:34:20
63421,06:34:21
63422,06:34:22
63423,06:34:23
63424,06:34:24
63425,06:34:25
63426,06:34:26
63427,06:34:27
63428,06:34:28
63429,06:34:29
63430,06:34:30
63431,06:34:31
63432,06:34:32
63433,06:34:33
63434,06:34:34
63435,06:34:35
63436,06:34:36
63437,06:34:37
63438,06:34:38
63439,06:34:39
63440,06:34:40
63441,06:34:41
63442,06:34:42
63443,06:34:43
63444,06:34:44
63445,06:34:45
63446,06:34:46
63447,06:34:47
63448,06:34:48
63449,06:34:49
63450,06:34:50
63451,06:34:51
63452,06:34:52
63453,06:34:53
63454,06:34:54
63455,06:34:55
63456,06:34:56
63457,06:34:57
63458,06:34:58
63459,06:34:59
63500,06:35:00
63501,06:35:01
63502,06:35:02
63503,06:35:03
63504,06:35:04
63505,06:35:05
63506,06:35:06
63507,06:35:07
63508,06:35:08
63509,06:35:09
63510,06:35:10
63511,06:35:11
63512,06:35:12
63513,06:35:13
63514,06:35:14
63515,06:35:15
63516,06:35:16
63517,06:35:17
63518,06:35:18
63519,06:35:19
63520,06:35:20
63521,06:35:21
63522,06:35:22
63523,06:35:23
63524,06:35:24
63525,06:35:25
63526,06:35:26
63527,06:35:27
63528,06:35:28
63529,06:35:29
63530,06:35:30
63531,06:35:31
63532,06:35:32
63533,06:35:33
63534,06:35:34
63535,06:35:35
63536,06:35:36
63537,06:35:37
63538,06:35:38
63539,06:35:39
63540,06:35:40
63541,06:35:41
63542,06:35:42
63543,06:35:43
63544,06:35:44
63545,06:35:45
63546,06:35:46
63547,06:35:47
63548,06:35:48
63549,06:35:49
63550,06:35:50
63551,06:35:51
63552,06:35:52
63553,06:35:53
63554,06:35:54
63555,06:35:55
63556,06:35:56
63557,06:35:57
63558,06:35:58
63559,06:35:59
63600,06:36:00
63601,06:36:01
63602,06:36:02
63603,06:36:03
63604,06:36:04
63605,06:36:05
63606,06:36:06
63607,06:36:07
63608,06:36:08
63609,06:36:09
63610,06:36:10
63611,06:36:11
63612,06:36:12
63613,06:36:13
63614,06:36:14
63615,06:36:15
63616,06:36:16
63617,06:36:17
63618,06:36:18
63619,06:36:19
63620,06:36:20
63621,06:36:21
63622,06:36:22
63623,06:36:23
63624,06:36:24
63625,06:36:25
63626,06:36:26
63627,06:36:27
63628,06:36:28
63629,06:36:29
63630,06:36:30
63631,06:36:31
63632,06:36:32
63633,06:36:33
63634,06:36:34
63635,06:36:35
63636,06:36:36
63637,06:36:37
63638,06:36:38
63639,06:36:39
63640,06:36:40
63641,06:36:41
63642,06:36:42
63643,06:36:43
63644,06:36:44
63645,06:36:45
63646,06:36:46
63647,06:36:47
63648,06:36:48
63649,06:36:49
63650,06:36:50
63651,06:36:51
63652,06:36:52
63653,06:36:53
63654,06:36:54
63655,06:36:55
63656,06:36:56
63657,06:36:57
63658,06:36:58
63659,06:36:59
63700,06:37:00
63701,06:37:01
63702,06:37:02
63703,06:37:03
63704,06:37:04
63705,06:37:05
63706,06:37:06
63707,06:37:07
63708,06:37:08
63709,06:37:09
63710,06:37:10
63711,06:37:11
63712,06:37:12
63713,06:37:13
63714,06:37:14
63715,06:37:15
63716,06:37:16
63717,06:37:17
63718,06:37:18
63719,06:37:19
63720,06:37:20
63721,06:37:21
63722,06:37:22
63723,06:37:23
63724,06:37:24
63725,06:37:25
63726,06:37:26
63727,06:37:27
63728,06:37:28
63729,06:37:29
63730,06:37:30
63731,06:37:31
63732,06:37:32
63733,06:37:33
63734,06:37:34
63735,06:37:35
63736,06:37:36
63737,06:37:37
63738,06:37:38
63739,06:37:39
63740,06:37:40
63741,06:37:41
63742,06:37:42
63743,06:37:43
63744,06:37:44
63745,06:37:45
63746,06:37:46
63747,06:37:47
63748,06:37:48
63749,06:37:49
63750,06:37:50
63751,06:37:51
63752,06:37:52
63753,06:37:53
63754,06:37:54
63755,06:37:55
63756,06:37:56
63757,06:37:57
63758,06:37:58
63759,06:37:59
63800,06:38:00
63801,06:38:01
63802,06:38:02
63803,06:38:03
63804,06:38:04
63805,06:38:05
63806,06:38:06
63807,06:38:07
63808,06:38:08
63809,06:38:09
63810,06:38:10
63811,06:38:11
63812,06:38:12
63813,06:38:13
63814,06:38:14
63815,06:38:15
63816,06:38:16
63817,06:38:17
63818,06:38:18
63819,06:38:19
63820,06:38:20
63821,06:38:21
63822,06:38:22
63823,06:38:23
63824,06:38:24
63825,06:38:25
63826,06:38:26
63827,06:38:27
63828,06:38:28
63829,06:38:29
63830,06:38:30
63831,06:38:31
63832,06:38:32
63833,06:38:33
63834,06:38:34
63835,06:38:35
63836,06:38:36
63837,06:38:37
63838,06:38:38
63839,06:38:39
63840,06:38:40
63841,06:38:41
63842,06:38:42
63843,06:38:43
63844,06:38:44
63845,06:38:45
63846,06:38:46
63847,06:38:47
63848,06:38:48
63849,06:38:49
63850,06:38:50
63851,06:38:51
63852,06:38:52
63853,06:38:53
63854,06:38:54
63855,06:38:55
63856,06:38:56
63857,06:38:57
63858,06:38:58
63859,06:38:59
63900,06:39:00
63901,06:39:01
63902,06:39:02
63903,06:39:03
63904,06:39:04
63905,06:39:05
63906,06:39:06
63907,06:39:07
63908,06:39:08
63909,06:39:09
63910,06:39:10
63911,06:39:11
63912,06:39:12
63913,06:39:13
63914,06:39:14
63915,06:39:15
63916,06:39:16
63917,06:39:17
63918,06:39:18
63919,06:39:19
63920,06:39:20
63921,06:39:21
63922,06:39:22
63923,06:39:23
63924,06:39:24
63925,06:39:25
63926,06:39:26
63927,06:39:27
63928,06:39:28
63929,06:39:29
63930,06:39:30
63931,06:39:31
63932,06:39:32
63933,06:39:33
63934,06:39:34
63935,06:39:35
63936,06:39:36
63937,06:39:37
63938,06:39:38
63939,06:39:39
63940,06:39:40
63941,06:39:41
63942,06:39:42
63943,06:39:43
63944,06:39:44
63945,06:39:45
63946,06:39:46
63947,06:39:47
63948,06:39:48
63949,06:39:49
63950,06:39:50
63951,06:39:51
63952,06:39:52
63953,06:39:53
63954,06:39:54
63955,06:39:55
63956,06:39:56
63957,06:39:57
63958,06:39:58
63959,06:39:59
64000,06:40:00
64001,06:40:01
64002,06:40:02
64003,06:40:03
64004,06:40:04
64005,06:40:05
64006,06:40:06
64007,06:40:07
64008,06:40:08
64009,06:40:09
64010,06:40:10
64011,06:40:11
64012,06:40:12
64013,06:40:13
64014,06:40:14
64015,06:40:15
64016,06:40:16
64017,06:40:17
64018,06:40:18
64019,06:40:19
64020,06:40:20
64021,06:40:21
64022,06:40:22
64023,06:40:23
64024,06:40:24
64025,06:40:25
64026,06:40:26
64027,06:40:27
64028,06:40:28
64029,06:40:29
64030,06:40:30
64031,06:40:31
64032,06:40:32
64033,06:40:33
64034,06:40:34
64035,06:40:35
64036,06:40:36
64037,06:40:37
64038,06:40:38
64039,06:40:39
64040,06:40:40
64041,06:40:41
64042,06:40:42
64043,06:40:43
64044,06:40:44
64045,06:40:45
64046,06:40:46
64047,06:40:47
64048,06:40:48
64049,06:40:49
64050,06:40:50
64051,06:40:51
64052,06:40:52
64053,06:40:53
64054,06:40:54
64055,06:40:55
64056,06:40:56
64057,06:40:57
64058,06:40:58
64059,06:40:59
64100,06:41:00
64101,06:41:01
64102,06:41:02
64103,06:41:03
64104,06:41:04
64105,06:41:05
64106,06:41:06
64107,06:41:07
64108,06:41:08
64109,06:41:09
64110,06:41:10
64111,06:41:11
64112,06:41:12
64113,06:41:13
64114,06:41:14
64115,06:41:15
64116,06:41:16
64117,06:41:17
64118,06:41:18
64119,06:41:19
64120,06:41:20
64121,06:41:21
64122,06:41:22
64123,06:41:23
64124,06:41:24
64125,06:41:25
64126,06:41:26
64127,06:41:27
64128,06:41:28
64129,06:41:29
64130,06:41:30
64131,06:41:31
64132,06:41:32
64133,06:41:33
64134,06:41:34
64135,06:41:35
64136,06:41:36
64137,06:41:37
64138,06:41:38
64139,06:41:39
64140,06:41:40
64141,06:41:41
64142,06:41:42
64143,06:41:43
64144,06:41:44
64145,06:41:45
64146,06:41:46
64147,06:41:47
64148,06:41:48
64149,06:41:49
64150,06:41:50
64151,06:41:51
64152,06:41:52
64153,06:41:53
64154,06:41:54
64155,06:41:55
64156,06:41:56
64157,06:41:57
64158,06:41:58
64159,06:41:59
64200,06:42:00
64201,06:42:01
64202,06:42:02
64203,06:42:03
64204,06:42:04
64205,06:42:05
64206,06:42:06
64207,06:42:07
64208,06:42:08
64209,06:42:09
64210,06:42:10
64211,06:42:11
64212,06:42:12
64213,06:42:13
64214,06:42:14
64215,06:42:15
64216,06:42:16
64217,06:42:17
64218,06:42:18
64219,06:42:19
64220,06:42:20
64221,06:42:21
64222,06:42:22
64223,06:42:23
64224,06:42:24
64225,06:42:25
64226,06:42:26
64227,06:42:27
64228,06:42:28
64229,06:42:29
64230,06:42:30
64231,06:42:31
